vm_id,collection_id,instance_index,cluster,cpu_request,mem_request,avg_cpu,avg_mem,max_cpu,max_mem,priority,priority_band,priority_norm,scheduling_class,collection_type,failed,hard_failed,duration_s,start_time,end_time,n_events,orig_machine_id,assigned_memory,cycles_per_instruction
VM66767,756094638917,848,3,0.007293701171875,0.0042190551757812,0.0015926361083984,0.0022125244140625,0.018035888671875,0.0023269653320312,105,best_effort,0.23333333333333334,0,0,1,0,300.0,1492800000000,1493100000000,1,351918453319,0.0037002563476562,3.1246566772460938
VM51790,276563761950,393,7,0.021575927734375,0.0013027191162109,0.014739990234375,0.0082550048828125,0.0479736328125,0.0153350830078125,360,monitoring,0.8,2,0,0,0,300.0,771900000000,772200000000,3,10114350036,0.0,
VM72940,276590052272,35,7,0.09716796875,0.007354736328125,0.018707275390625,0.0041275024414062,0.04412841796875,0.0042343139648437,103,best_effort,0.2288888888888889,0,0,0,0,300.0,324000000000,324300000000,1,208653578984,0.0104217529296875,1.0625375509262085
VM121767,374675907533,655,1,0.0006914138793945,0.0052413940429687,0.0043716430664062,0.0042724609375,0.030364990234375,0.0043106079101562,105,best_effort,0.23333333333333334,1,0,1,1,300.0,618900000000,619200000000,1,938906598,0.0052413940429687,1.718021273612976
VM71423,276591425608,500,6,0.0091552734375,0.0013027191162109,0.0035362243652343,0.00421142578125,0.03851318359375,0.008697509765625,360,monitoring,0.8,2,0,1,0,300.0,112500000000,112800000000,2,10468925245,0.0,0.5527583956718445
VM99762,781075799931,237,4,0.0146026611328125,0.0013027191162109,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,360,monitoring,0.8,2,0,1,0,1.0,265925000000,265926000000,1,265228700,0.0,
VM06857,236368116431,114023,5,0.0081024169921875,0.0036125183105468,0.0001516342163085,0.0006961822509765,0.0009651184082031,0.0006980895996093,0,free,0.0,0,0,1,1,300.0,2103600000000,2103900000000,1,21891816043,0.006683349609375,4.202824115753174
VM222277,273164830008,94,8,0.0704345703125,0.0416259765625,0.0002908706665039,0.0005102157592773,0.0008535385131835,0.0005149841308593,200,production,0.4444444444444444,3,0,0,0,300.0,532200000000,532500000000,1,10367718168,0.0416259765625,2.1845529079437256
VM196105,261561505318,848,8,0.022552490234375,0.0013027191162109,0.0034217834472656,0.0036072731018066,0.0240478515625,0.0111846923828125,360,monitoring,0.8,2,0,1,1,248829.0,399900000000,648729000000,2,221660207993,0.0,0.9041306972503662
VM47610,330587172974,1007,1,0.022918701171875,0.03265380859375,0.027008056640625,0.01953125,0.128662109375,0.0208740234375,101,best_effort,0.22444444444444445,2,1,1,0,300.0,2000100000000,2000400000000,2,35892175075,0.03265380859375,
VM29762,156608138934,1065,5,0.0841064453125,0.07421875,0.073486328125,0.04644775390625,0.3447265625,0.05133056640625,105,best_effort,0.23333333333333334,2,1,0,0,300.0,26700000000,27000000000,1,3302930793,0.07421875,
VM149800,96110857594,6198,6,0.0007925033569335,0.0010128021240234,0.0051193237304687,0.0042572021484375,0.0145111083984375,0.0042800903320312,200,production,0.4444444444444444,3,0,0,0,300.0,54300000000,54600000000,1,5812378438,0.0,2.313839912414551
VM66116,219840706319,189,5,0.0455322265625,0.0054702758789062,0.04656982421875,0.00244140625,0.08203125,0.0026969909667968,103,best_effort,0.2288888888888889,0,0,0,0,27.0,150600000000,150627000000,1,42492432141,0.0054702758789062,
VM168897,284637788259,926,7,0.009490966796875,0.0046539306640625,0.0,7.43865966796875e-05,0.0010013580322265,7.62939453125e-05,103,best_effort,0.2288888888888889,2,0,0,0,4.0,1081846000000,1081850000000,1,6267063179,0.0051651000976562,1.751508712768555
VM212798,324708383074,1252,8,0.0056686401367187,0.00262451171875,0.0064544677734375,0.0023956298828125,0.0152130126953125,0.0027542114257812,0,free,0.0,0,0,0,0,300.0,2107200000000,2107500000000,1,1010052533,0.0029373168945312,0.9807948470115662
VM38126,157857385389,1731,8,0.03564453125,0.1041259765625,0.005439758300781199,0.129638671875,0.05572509765625,0.129638671875,103,best_effort,0.2288888888888889,1,0,0,0,300.0,1580400000000,1580700000000,3,311870766305,0.1875,4.109884738922119
VM99235,823800290622,1462,4,0.00994873046875,0.187744140625,0.0001249313354492,0.0005731582641601,0.0002717971801757,0.0005731582641601,105,best_effort,0.23333333333333334,1,0,1,0,4.0,2470193000000,2470197000000,1,114171954475,0.1009521484375,
VM209808,770384785167,434,4,0.016021728515625,0.0013027191162109,0.014556884765625,0.0101318359375,0.0654296875,0.0154266357421875,360,monitoring,0.8,2,0,1,0,300.0,95700000000,96000000000,1,729257549259,0.0,1.215799331665039
VM131715,222220476792,28896,5,0.0056686401367187,0.00262451171875,0.0013236999511718,0.0009412765502929,0.00823974609375,0.0011100769042968,0,free,0.0,0,0,1,1,300.0,792000000000,792300000000,1,2315397060,0.00262451171875,0.8832755088806152
VM121220,455759122797,1067,2,0.0071792602539062,0.0064239501953125,0.0037651062011718,0.0052261352539062,0.008453369140625,0.0052337646484375,103,best_effort,0.2288888888888889,2,0,1,0,300.0,93000000000,93300000000,1,30731705013,0.0072250366210937,1.4197988510131836
VM182473,236368116431,71858,5,0.0081024169921875,0.0036125183105468,0.0002002716064453,0.0006771087646484,0.0008182525634765,0.0006790161132812,0,free,0.0,0,0,0,0,300.0,2249100000000,2249400000000,1,34302081324,0.006683349609375,3.4928548336029053
VM217677,324708383074,13742,8,0.0056686401367187,0.00262451171875,0.0071182250976562,0.0021553039550781,0.015472412109375,0.0022048950195312,0,free,0.0,0,0,1,1,300.0,2285700000000,2286000000000,1,181800115880,0.00262451171875,1.3637266159057615
VM147863,334273855860,64,6,0.0064315795898437,0.0021629333496093,0.003997802734375,0.0016345977783203,0.016326904296875,0.0016727447509765,115,best_effort,0.25555555555555554,1,0,0,0,300.0,283500000000,283800000000,1,309501897063,0.0021629333496093,0.8156928420066833
VM05350,212549596499,92,5,0.016204833984375,0.0026054382324218,0.0128021240234375,0.0014533996582031,0.041259765625,0.0021896362304687,0,free,0.0,0,0,0,0,300.0,20400000000,20700000000,1,41507000636,0.0026054382324218,0.6759647130966187
VM170284,500459624427,11777,2,0.0020256042480468,0.0013961791992187,0.0069656372070312,0.0028343200683593,0.02618408203125,0.0028572082519531,103,best_effort,0.2288888888888889,1,0,1,0,300.0,2457000000000,2457300000000,1,28559403935,0.0040130615234375,2.5718650817871094
VM55887,296992962690,291,7,0.09716796875,0.0067672729492187,0.0121917724609375,0.004119873046875,0.026611328125,0.004241943359375,103,best_effort,0.2288888888888889,0,0,0,0,300.0,2101200000000,2101500000000,1,20879440034,0.0067901611328125,1.3624058961868286
VM21667,494453304607,20720,2,0.0067825317382812,0.0033607482910156,0.0015869140625,0.0022430419921875,0.012420654296875,0.0022735595703125,103,best_effort,0.2288888888888889,1,0,0,0,300.0,1401600000000,1401900000000,1,43738995227,0.0038070678710937,0.9468292593955994
VM92663,500688938309,190,2,0.022552490234375,0.0066986083984375,0.0001583099365234,0.0001983642578125,0.0009632110595703,0.0002012252807617,0,free,0.0,1,0,1,0,300.0,2481600000000,2481900000000,1,28546876729,0.0075302124023437,3.100947380065918
VM169440,755686677250,9617,3,0.0066299438476562,0.0036849975585937,0.0002059936523437,0.001535415649414,0.0013847351074218,0.0016059875488281,105,best_effort,0.23333333333333334,0,0,0,0,300.0,1447200000000,1447500000000,1,85303680068,0.0032501220703125,3.973978996276856
VM236412,795842128488,1604,4,0.000528335571289,0.0032539367675781,0.0001754760742187,0.0013999938964843,0.0002679824829101,0.0013999938964843,107,best_effort,0.23777777777777778,0,0,0,0,9.0,685791000000,685800000000,1,19504659054,0.0032539367675781,3.022037506103516
VM119636,297489629603,12175,7,0.0056686401367187,0.00262451171875,0.0047760009765625,0.0020866394042968,0.01190185546875,0.0023345947265625,0,free,0.0,0,0,0,0,300.0,2321100000000,2321400000000,1,7256858069,0.0027809143066406,1.0949974060058594
VM17259,228864253096,804,5,0.104736328125,0.0390625,0.085205078125,0.0230712890625,0.27197265625,0.02325439453125,360,monitoring,0.8,2,1,0,0,300.0,1618500000000,1618800000000,1,13463541,0.041015625,
VM05017,784488673642,13847,4,0.0004405975341796,0.011016845703125,0.000218391418457,0.0008964538574218,0.0007944107055664,0.000899314880371,105,best_effort,0.23333333333333334,1,0,1,0,300.0,1342800000000,1343100000000,8,131261239283,0.011016845703125,3.684666156768799
VM48475,330587213089,350,1,0.024322509765625,0.0013027191162109,0.032958984375,0.016576131184895832,0.101806640625,0.020477294921875,360,monitoring,0.8,2,0,1,1,788700.0,943800000000,1732500000000,3,104795189853,0.0,1.0071218212445576
VM118735,358931119334,1509,6,0.0018482208251953,0.0012454986572265,0.0010910034179687,0.0009822845458984,0.0043869018554687,0.0009841918945312,103,best_effort,0.2288888888888889,0,0,0,0,295.0,1504505000000,1504800000000,1,9017121,0.0012702941894531,3.5624489784240723
VM136984,315268937146,1751,6,0.0081024169921875,0.0013351440429687,0.0003423690795898,0.0003528594970703,0.0007543563842773,0.0007104873657226,117,mid,0.26,1,0,1,1,3.0,404420000000,404423000000,1,86694176968,0.0014915466308593,2.560718297958374
VM79545,145247935279,2378,5,0.0120697021484375,0.0059127807617187,7.915496826171875e-05,0.0006723403930664,0.000523567199707,0.0006742477416992,103,best_effort,0.2288888888888889,3,0,1,1,300.0,2403900000000,2404200000000,1,79279070,0.0032424926757812,3.4183132648468018
VM161950,454520770906,1762,2,0.01629638671875,0.0045166015625,0.000518798828125,0.0026702880859375,0.0023345947265625,0.0026702880859375,116,mid,0.2577777777777778,0,1,0,0,300.0,120300000000,120600000000,1,91189635,0.0050125122070312,
VM194004,145247935279,2324,5,0.0081024169921875,0.0014705657958984,7.915496826171875e-05,0.0006723403930664,0.000523567199707,0.0006742477416992,103,best_effort,0.2288888888888889,3,0,1,1,300.0,2403900000000,2404200000000,1,191149947724,0.0032424926757812,3.4183132648468018
VM31813,288497456405,5842,6,0.0081024169921875,0.0038566589355468,0.0003786087036132,0.001953125,0.0050048828125,0.0019645690917968,200,production,0.4444444444444444,3,0,0,0,300.0,2546100000000,2546400000000,1,346552897219,0.0,3.1568944454193115
VM225454,281804868967,130,7,0.0008802413940429,0.00146484375,0.0002403259277343,1.239776611328125e-05,0.0004806518554687,1.239776611328125e-05,103,best_effort,0.2288888888888889,1,0,0,0,2.0,646709000000,646711000000,1,5751807360,0.0031509399414062,2.42534613609314
VM02258,755686677250,2667,3,0.0066299438476562,0.0036849975585937,0.0002059936523437,0.001535415649414,0.0013847351074218,0.0016059875488281,105,best_effort,0.23333333333333334,0,0,0,0,300.0,1447200000000,1447500000000,4,188388763075,0.0032501220703125,3.973978996276856
VM186461,383128227073,2251,1,0.0025520324707031,0.0016555786132812,0.0043563842773437,0.0014686584472656,0.004669189453125,0.0014686584472656,107,best_effort,0.23777777777777778,0,0,1,0,3.0,1064173000000,1064176000000,1,70522175353,0.0016555786132812,
VM98516,67769965280,446,5,0.0007047653198242,0.0012741088867187,0.0045928955078125,0.0008707046508789,0.0124664306640625,0.0008878707885742,200,production,0.4444444444444444,3,0,1,1,300.0,450000000000,450300000000,1,191792144190,0.0,2.6729815006256104
VM171836,774720011087,2121,4,0.01593017578125,0.0013027191162109,0.0,9.5367431640625e-07,0.0,1.9073486328125e-06,360,monitoring,0.8,2,0,1,0,2.0,75298000000,75300000000,1,225677122284,0.0,1.240714192390442
VM62932,496921116211,32399,2,0.0081024169921875,0.0036125183105468,0.00044012069702145,0.0003266334533691031,0.0061798095703125,0.0006532669067382,0,free,0.0,0,0,1,1,100548.0,2052049000000,2152597000000,2,20658037350,0.0036125183105468,
VM210690,779828507680,1870,3,0.0018939971923828,0.0015792846679687,9.5367431640625e-07,0.0003423690795898,8.58306884765625e-05,0.0003442764282226,105,best_effort,0.23333333333333334,0,0,0,0,4.0,2546468000000,2546472000000,1,757540744442,0.0015792846679687,
VM41411,45822701222,626,2,0.0044021606445312,0.003997802734375,0.0001583099365234,0.0011615753173828,0.0005578994750976,0.0011634826660156,119,mid,0.2644444444444444,2,0,1,1,300.0,1970700000000,1971000000000,1,28077232019,0.003997802734375,1.6635005474090576
VM106393,280864921119,2144,7,0.019378662109375,0.0013027191162109,0.01690673828125,0.003952503204345703,0.24072265625,0.0154266357421875,360,monitoring,0.8,2,0,1,1,106493.0,1945507000000,2052000000000,2,85535239,0.0,1.6410671472549438
VM193456,286424453407,966,7,0.0316162109375,0.0033683776855468,0.03350830078125,0.0023460388183593,0.07568359375,0.0033683776855468,101,best_effort,0.22444444444444445,1,1,0,0,300.0,1413300000000,1413600000000,1,22083652703,0.0033683776855468,
VM53278,784488673642,19420,4,0.0004405975341796,0.011016845703125,0.000218391418457,0.0008964538574218,0.0007944107055664,0.000899314880371,105,best_effort,0.23333333333333334,1,0,1,0,300.0,1342800000000,1343100000000,8,225984278116,0.011016845703125,3.684666156768799
VM91028,460016548579,720,2,0.01629638671875,0.0036239624023437,0.0203857421875,0.0025215148925781,0.04345703125,0.0025291442871093,116,mid,0.2577777777777778,0,1,0,0,300.0,441000000000,441300000000,1,16668426974,0.0036201477050781,
VM74929,45822617229,859,2,0.0065155029296875,0.0145721435546875,0.0055007934570312,0.0020828247070312,0.0127716064453125,0.0021171569824218,119,mid,0.2644444444444444,2,0,1,1,300.0,220500000000,220800000000,1,17794626577,0.003997802734375,1.4969652891159058
VM167510,288497448483,9235,6,0.0316162109375,0.0033683776855468,0.0055389404296875,0.0031204223632812,0.0203857421875,0.0031280517578125,200,production,0.4444444444444444,3,1,0,0,300.0,1805100000000,1805400000000,1,2830445598,0.00390625,
VM87338,4741149133,4954,6,0.0014972686767578,0.0003366470336914,0.0009517669677734,0.0002803802490234,0.0035667419433593,0.0002985000610351,200,production,0.4444444444444444,2,0,0,0,300.0,255300000000,255600000000,1,11339047,0.0003366470336914,1.8735876083374023
VM230691,4143583168,4968,6,0.0043182373046875,0.0718994140625,0.0009469985961914,0.0005397796630859,0.0035514831542968,0.0005464553833007,200,production,0.4444444444444444,3,0,1,1,300.0,193200000000,193500000000,1,278589260122,0.0,2.925516366958618
VM06182,93247928673,20121,6,0.03521728515625,0.0106201171875,0.025421142578125,0.0078277587890625,0.0826416015625,0.008544921875,200,production,0.4444444444444444,3,0,0,0,300.0,994500000000,994800000000,1,21393918572,0.0106201171875,0.5822352170944214
VM154819,4741149103,3641,6,0.0013198852539062,0.0003652572631835,0.0005064010620117,0.0002689361572265,0.00244140625,0.0003032684326171,200,production,0.4444444444444444,2,0,0,0,300.0,2248500000000,2248800000000,1,21406759518,0.0004310607910156,1.660175085067749
VM168095,244222242720,2843,4,0.0019054412841796,0.0002756118774414,0.0015335083007812,0.0002288818359375,0.004608154296875,0.0002422332763671,103,best_effort,0.2288888888888889,2,0,0,0,256.0,2110500000000,2110756000000,1,5578619529,0.0002937316894531,1.2859282493591309
VM203515,323373698113,1187,8,0.0064773559570312,0.0015621185302734,0.0008926391601562,0.001129150390625,0.0035552978515625,0.0011444091796875,200,production,0.4444444444444444,2,0,0,0,300.0,2066700000000,2067000000000,1,1009315517,0.0015621185302734,3.626736879348755
VM92963,197160313337,19,5,0.03240966796875,0.020843505859375,0.000314712524414,0.01123046875,0.0022048950195312,0.0112457275390625,105,best_effort,0.23333333333333334,1,0,1,0,300.0,2469900000000,2470200000000,1,79303571,0.03961181640625,3.441633701324463
VM167796,346556401280,16827,6,0.04119873046875,0.0104217529296875,0.0010490417480468,6.580352783203125e-05,0.013275146484375,6.961822509765625e-05,103,best_effort,0.2288888888888889,1,0,1,0,3.0,708228000000,708231000000,1,206767153914,0.0104217529296875,0.9983146786689758
VM226208,740838078850,104,3,0.005584716796875,0.0316162109375,0.0001249313354492,0.0133819580078125,0.0003881454467773,0.0133819580078125,105,best_effort,0.23333333333333334,1,0,1,0,32.0,279000000000,279032000000,1,741487926,0.0316162109375,2.159464120864868
VM16430,237608136494,263,5,0.0040512084960937,0.00390625,6.866455078125e-05,0.0009088516235351,0.0005359649658203,0.0009117126464843,200,production,0.4444444444444444,2,0,0,0,300.0,1967700000000,1968000000000,3,154444967040,0.00390625,3.7840094566345215
VM136681,497868620794,1666,2,0.0043182373046875,0.0077743530273437,0.000584602355957,0.0031929016113281,0.0043106079101562,0.0031929016113281,103,best_effort,0.2288888888888889,1,0,1,1,234.0,2005866000000,2006100000000,1,226188727894,0.0089569091796875,1.0954270362854004
VM174921,145247935279,21,5,0.01654052734375,0.01983642578125,7.915496826171875e-05,0.0006723403930664,0.000523567199707,0.0006742477416992,103,best_effort,0.2288888888888889,3,0,1,1,300.0,2403900000000,2404200000000,1,22801823894,0.0032424926757812,3.4183132648468018
VM88732,315267873672,1711,6,0.022003173828125,0.015350341796875,0.0001640319824218,9.632110595703124e-05,0.0004358291625976,9.72747802734375e-05,0,free,0.0,0,0,0,0,3.0,26808000000,26811000000,1,309501904289,0.0026054382324218,1.3155628442764282
VM114503,820216241860,1912,4,0.01556396484375,0.0013027191162109,0.0112762451171875,0.0069961547851562,0.0550537109375,0.0126800537109375,360,monitoring,0.8,2,0,1,1,300.0,2526600000000,2526900000000,2,9712435286,0.0,1.1966845989227295
VM163467,19273454461,884,3,0.1214599609375,0.02020263671875,0.05987548828125,0.018157958984375,0.216552734375,0.0181884765625,200,production,0.4444444444444444,3,0,1,1,300.0,2175900000000,2176200000000,1,179303403035,0.0,0.6280941367149353
VM79269,795842128488,1076,4,0.000528335571289,0.0032539367675781,0.0001754760742187,0.0013999938964843,0.0002679824829101,0.0013999938964843,107,best_effort,0.23777777777777778,0,0,0,0,9.0,685791000000,685800000000,1,114054477820,0.0032539367675781,3.022037506103516
VM166214,294544747384,3814,8,0.0066070556640625,0.0052108764648437,0.0008907318115234,0.0010910034179687,0.00299072265625,0.0011062622070312,103,best_effort,0.2288888888888889,1,0,0,0,300.0,1812600000000,1812900000000,1,123292320446,0.0052108764648437,2.847310781478882
VM88263,10121672,31,6,0.0704345703125,0.0390625,0.05914306640625,0.019927978515625,0.127197265625,0.020263671875,360,monitoring,0.8,2,0,1,1,300.0,474900000000,475200000000,1,55644188690,0.0,1.798543095588684
VM225906,219041097654,292,5,0.0452880859375,0.0054779052734375,7.152557373046875e-05,2.86102294921875e-05,0.0002603530883789,2.956390380859375e-05,103,best_effort,0.2288888888888889,0,0,0,0,4.0,73341000000,73345000000,1,15978470163,0.0054779052734375,
VM140018,151749212030,267,4,0.0042266845703125,0.04541015625,0.0001449584960937,0.0001564025878906,0.0010185241699218,0.0001592636108398,200,production,0.4444444444444444,1,0,1,1,300.0,192600000000,192900000000,1,50777389506,0.0,2.665431022644043
VM214419,222010337730,3225,5,0.0056686401367187,0.0015621185302734,0.0006580352783203,0.000807762145996,0.009033203125,0.0011653900146484,117,mid,0.26,1,0,0,0,300.0,723300000000,723600000000,1,29944000026,0.0015621185302734,0.8548508882522583
VM126734,346556401280,1841,6,0.04119873046875,0.0104217529296875,0.0010490417480468,6.580352783203125e-05,0.013275146484375,6.961822509765625e-05,103,best_effort,0.2288888888888889,1,0,1,0,3.0,708228000000,708231000000,1,160085544674,0.0104217529296875,0.9983146786689758
VM91517,275444479605,2904,7,0.0056686401367187,0.00262451171875,0.004003524780273399,0.000981330871582,0.0107421875,0.0013160705566406,0,free,0.0,0,0,1,1,252900.0,178500000000,431400000000,2,19946205761,0.00262451171875,0.9435884654521942
VM205193,455905931837,1123,2,0.0088043212890625,0.0010318756103515,0.0029487609863281,0.0006980895996093,0.0074996948242187,0.0006999969482421,103,best_effort,0.2288888888888889,0,0,0,0,300.0,126600000000,126900000000,1,16457939339,0.0013618469238281,3.420666456222534
VM205610,4143581522,2030,6,0.0039901733398437,0.0009698867797851,0.0009059906005859,0.066162109375,0.0051040649414062,0.066162109375,200,production,0.4444444444444444,3,1,0,0,300.0,1990200000000,1990500000000,1,9990137360,0.0718994140625,
VM88869,315268991185,6650,6,0.0056686401367187,0.00262451171875,0.0086822509765625,0.0014495849609375,0.019805908203125,0.0015716552734375,200,production,0.4444444444444444,1,0,0,0,300.0,392400000000,392700000000,1,183226304273,0.00262451171875,0.7134714722633362
VM80155,300836087305,610,6,0.020355224609375,0.0013027191162109,0.0169677734375,0.0108795166015625,0.0540771484375,0.0126190185546875,360,monitoring,0.8,2,0,1,0,300.0,747900000000,748200000000,1,10632222569,0.0,1.0024088621139526
VM12598,20754560778,2253,6,0.0177001953125,0.05810546875,0.0021705627441406,0.0041122436523437,0.0054397583007812,0.004119873046875,200,production,0.4444444444444444,3,0,0,0,300.0,912900000000,913200000000,1,2195801315,0.0,2.245311975479126
VM55137,823800290622,820,4,0.00994873046875,0.187744140625,0.0001249313354492,0.0005731582641601,0.0002717971801757,0.0005731582641601,105,best_effort,0.23333333333333334,1,0,1,0,4.0,2470193000000,2470197000000,1,225227296744,0.1009521484375,
VM02948,297448702423,231,7,0.0009689331054687,0.0014228820800781,7.915496826171875e-05,0.0003061294555664,0.0003156661987304,0.0003061294555664,103,best_effort,0.2288888888888889,1,0,1,0,4.0,2226024000000,2226028000000,2,284661164206,0.0014228820800781,
VM234743,275444626052,5164,7,0.0056686401367187,0.0015621185302734,0.0042572021484375,0.0013160705566406,0.012481689453125,0.0016536712646484,117,mid,0.26,1,0,0,0,300.0,343800000000,344100000000,1,4685101347,0.0021896362304687,0.6466888785362244
VM119715,296992962690,8,7,0.09716796875,0.0067672729492187,0.0121917724609375,0.004119873046875,0.026611328125,0.004241943359375,103,best_effort,0.2288888888888889,0,0,0,0,300.0,2101200000000,2101500000000,1,22198472496,0.0067901611328125,1.3624058961868286
VM16319,294544747384,2702,8,0.0066070556640625,0.0052108764648437,0.0008907318115234,0.0010910034179687,0.00299072265625,0.0011062622070312,103,best_effort,0.2288888888888889,1,0,0,0,300.0,1812600000000,1812900000000,1,276448961899,0.0052108764648437,2.847310781478882
VM220612,260725669813,1406,7,0.0111541748046875,0.0013027191162109,0.0063629150390625,0.006500244140625,0.029083251953125,0.0095977783203125,360,monitoring,0.8,2,0,1,0,300.0,1175100000000,1175400000000,1,284661120314,0.0,3.3660099506378174
VM208707,359454670244,7945,6,0.006072998046875,0.0709228515625,0.0032958984375,0.010040283203125,0.05902099609375,0.0100860595703125,103,best_effort,0.2288888888888889,1,0,0,0,300.0,1710000000000,1710300000000,1,332673015340,0.0694580078125,1.0358319282531738
VM115515,460275289354,210,2,0.0179443359375,0.0653076171875,0.0049057006835937,0.00335693359375,0.03106689453125,0.0033798217773437,103,best_effort,0.2288888888888889,1,1,0,0,300.0,506100000000,506400000000,1,226027303325,0.0731201171875,
VM204042,775082942380,11455,3,0.0067214965820312,0.0126190185546875,5.626678466796875e-05,0.0001602172851562,0.0001678466796875,0.0001611709594726,103,best_effort,0.2288888888888889,1,0,1,0,3.0,2186397000000,2186400000000,1,173996454585,0.0059890747070312,
VM170799,286009849055,254,8,0.0810546875,0.026580810546875,0.0001325607299804,0.0001420974731445,0.0009975433349609,0.0001449584960937,200,production,0.4444444444444444,1,0,0,0,300.0,2467800000000,2468100000000,1,10367694349,0.0,3.561823844909668
VM42684,5832223966,198,7,0.1943359375,0.0521240234375,0.0150909423828125,0.0020523071289062,0.0557861328125,0.0020751953125,450,monitoring,1.0,3,1,1,1,300.0,2227500000000,2227800000000,1,21738909890,0.00750732421875,
VM78725,330587172974,356,1,0.022918701171875,0.03265380859375,0.027008056640625,0.01953125,0.128662109375,0.0208740234375,101,best_effort,0.22444444444444445,2,1,1,0,300.0,2000100000000,2000400000000,3,104792555327,0.03265380859375,
VM137333,742554096980,668,3,0.0029067993164062,0.0013446807861328,0.0020484924316406,0.0009126663208007,0.0110931396484375,0.0009469985961914,103,best_effort,0.2288888888888889,0,0,0,0,300.0,412200000000,412500000000,1,9377743,0.0013446807861328,0.907301664352417
VM162427,11501329772,2911,6,0.0016193389892578,0.0020751953125,0.0004453659057617,0.0006313323974609,0.0013198852539062,0.0006322860717773,200,production,0.4444444444444444,3,0,0,0,300.0,570000000000,570300000000,1,7602150474,0.0020751953125,1.0573439598083496
VM126042,287956133539,17163,7,0.0056686401367187,0.0015621185302734,0.00714111328125,0.001504898071289,0.02020263671875,0.0016078948974609,117,mid,0.26,1,0,1,1,300.0,2203200000000,2203500000000,1,141316498046,0.0021896362304687,1.0590640306472778
VM209944,315267869575,2083,6,0.0081024169921875,0.0065078735351562,0.0015830993652343,0.0036239624023437,0.005035400390625,0.00372314453125,0,free,0.0,0,0,0,0,300.0,79200000000,79500000000,1,17781368429,0.0065078735351562,3.691506385803223
VM176079,128057576314,190,5,0.0089263916015625,0.0003175735473632,0.0002174377441406,0.0002107620239257,0.0018024444580078,0.000213623046875,205,production,0.45555555555555555,2,0,1,1,300.0,1022700000000,1023000000000,1,210283006028,0.0,2.7819573879241943
VM152492,737327470532,16852,3,0.0002202987670898,0.0097503662109375,6.4849853515625e-05,0.0087432861328125,0.0004491806030273,0.0087432861328125,103,best_effort,0.2288888888888889,2,0,1,1,300.0,1093500000000,1093800000000,1,104199322068,0.0097503662109375,4.103519439697266
VM121880,96110857594,5969,6,0.0015850067138671,0.0019912719726562,0.00921630859375,0.0039443969726562,0.043701171875,0.0039596557617187,200,production,0.4444444444444444,3,0,1,1,300.0,2107500000000,2107800000000,1,3189027999,0.0,2.306314706802368
VM158309,235153428057,45,5,0.01947021484375,0.02069091796875,0.01544189453125,0.0110321044921875,0.0694580078125,0.0111541748046875,103,best_effort,0.2288888888888889,0,0,0,0,300.0,1849500000000,1849800000000,1,28725311149,0.03179931640625,1.0401084423065186
VM20178,20983438470,93,5,0.1146240234375,0.010162353515625,0.034271240234375,0.00645065307617185,0.147705078125,0.006500244140625,200,production,0.4444444444444444,3,0,1,1,1437600.0,951900000000,2389500000000,2,28942399498,0.010162353515625,1.4719775319099426
VM19070,497694686430,231,2,0.09716796875,0.0121002197265625,0.0753173828125,0.0090484619140625,0.162353515625,0.009552001953125,107,best_effort,0.23777777777777778,0,0,0,0,300.0,1971000000000,1971300000000,1,231322845333,0.0121002197265625,0.8240747451782227
VM181857,299950285958,3836,8,0.0081024169921875,0.0013351440429687,0.01531982421875,0.0015010833740234,0.04833984375,0.0018024444580078,117,mid,0.26,1,0,1,1,300.0,456600000000,456900000000,1,196869094586,0.0021171569824218,0.6933239698410034
VM16585,359664329131,422,6,0.0059890747070312,0.03289794921875,0.000497817993164,0.0050506591796875,0.001953125,0.0050582885742187,103,best_effort,0.2288888888888889,1,0,1,1,300.0,1916700000000,1917000000000,1,335571410791,0.02532958984375,3.149868965148926
VM232278,261561497815,164,8,0.022857666015625,0.0013027191162109,0.0019035339355468,0.0005998611450195,0.01483154296875,0.0008087158203125,360,monitoring,0.8,2,0,1,0,80.0,17620000000,17700000000,1,8652164980,0.0,
VM18555,359454670244,4870,6,0.0051040649414062,0.0660400390625,0.0032958984375,0.010040283203125,0.05902099609375,0.0100860595703125,103,best_effort,0.2288888888888889,1,0,0,0,300.0,1710000000000,1710300000000,1,205247016080,0.0694580078125,1.0358319282531738
VM119415,358931119334,536,6,0.0018482208251953,0.0012702941894531,0.0010910034179687,0.0009822845458984,0.0043869018554687,0.0009841918945312,103,best_effort,0.2288888888888889,0,0,0,0,295.0,1504505000000,1504800000000,1,184049431902,0.0012702941894531,3.5624489784240723
VM198187,460016548579,1317,2,0.01629638671875,0.0036239624023437,0.0203857421875,0.0025215148925781,0.04345703125,0.0025291442871093,116,mid,0.2577777777777778,0,1,0,0,300.0,441000000000,441300000000,1,91054232,0.0036201477050781,
VM11804,346556401280,14733,6,0.04119873046875,0.0104217529296875,0.0010490417480468,6.580352783203125e-05,0.013275146484375,6.961822509765625e-05,103,best_effort,0.2288888888888889,1,0,1,0,3.0,708228000000,708231000000,1,346548588475,0.0104217529296875,0.9983146786689758
